superficieEtage1,superficieEtage2,superficieRallonge3Saisons,typeAlleeAcces,nbChambres,typeBatiment,conditionSousSol,expositionSousSol,superficieFinieSousSol1,superficieFinieSousSol2,qualiteSurfaceFinieSousSol1,qualiteSurfaceFinieSousSol2,nbSallesBainSs,nbDemiSallesBainSs,superficieSousSolNonAmenagee,climatisation,proxRoute1,proxRoute2,systElectrique,superficiePorcheFerme,conditionExterieur,qualiteExterieur,materiauExterieur1,materiauExterieur2,cloture,qualiteCheminee,nbCheminees,fondation,nbSallesBain,fonctionnalites,superficieGarage,nbPlacesVoiture,conditionGarage,interieurGarage,qualiteGarage,typeGarage,anneeConstrGarage,superficieHabitableSaufSs,nbDemiSallesBain,chauffage,qualiteChauffage,styleBatiment,id,nbCuisines,qualiteCuisine,contourTerrain,penteTerrain,superficieTerrain,configTerrain,longTerrainRue,formeTerrain,superficieQualiteInferieure,typeClasseBatiment,zonage,superficiePlacageMaconnerie,typePlacageMaconnerie,elementsDivers,valeursElementsDivers,moisVente,quartier,superficiePorcheOuvert,conditionGlobale,qualiteGlobale,alleePavee,superficiePiscine,qualitePiscine,materiauToit,styleToit,conditionVente,prix,typeVente,superficieSolarium,typeRouteAcces,nbPieces,superficieTotaleSousSol,utilites,superficieTerrasseBois,anneeConstruction,anneeRenovation,anneeVente,date_taux_inflation,taux_inflation,changement_annuel_taux_inflation,annee_taux_inflation,date_taux_criminalite,ames_taux_criminalite,iowa_taux_criminalite,etatsunis_taux_criminalite,annee_taux_criminalite,annee_indice_prix_logements,moyenne_indice_prix_logements,Latitude,Longitude,Coordonnées,ancienneteRenovation,ancienneteConstruction,superficieTotale,mois_anneeVente,route_ville,autoroute,proximite_gare,proximite_parc,nbTotalSallesBain,noteGlobale,noteMoyenne,hauteurSs
1040,0,0,Pas d'accès à l'allée,3,Unifamilial,Condition Ss Bonne,Aucune exposition,906.0,0.0,Salle de récréation moyenne,Non fini,1.0,0.0,134.0,Oui,Route ville,Route ville,Boîte à disjoncteurs,0,Qualité moyenne,Qualité moyenne,Panneau dur,Panneau dur,Pas de clôture,Qualité inconnue,0,Fondation Ciment,1,Typique,35.674767360000004,1.0,Condition garage bonne,Non fini,Typique/Moyenne,Détaché de la maison,1965.0,96.6191616,0,Chauffage air pulsé,Excellent,Bat 1 Etage,11,1,Qualité cusine bonne,Plat,Pente Douce,1040.514048,Terrain intérieur,21.336,Régulière,0,Classe 1946 et plus recent,Basse densité,0.0,Aucun placage,Non défini,0,2,Sawyer,0.0,5,5,Pavée,0,Non défini,Bardeau composite,Toit pyramidal,Vente normale,118860.36288,Vente Garantie Conventionnelle,0,Pave,5,96.6191616,"Électricité, Gaz, Eau et Egout",0.0,1965,1965,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,40.69662226615848,-91.35459374622498,"40.69662226615848, -91.35459374622498",43,43,192,2-2008,Oui,Non,Non,Non,2.0,10,5.0,Hauteur sous-sol 2 - 2.2 m
1182,1142,0,Pas d'accès à l'allée,4,Unifamilial,Condition Ss Bonne,Aucune exposition,998.0,0.0,Bonne qualité de vie,Non fini,1.0,0.0,177.0,Oui,Route ville,Route ville,Boîte à disjoncteurs,0,Qualité moyenne,Qualité excellente,Autre matériau extérieur,Autre matériau extérieur  2,Pas de clôture,Bon,2,Fondation Béton,3,Typique,68.37663744000001,3.0,Condition garage bonne,Fini,Typique/Moyenne,Garage encastré,2005.0,215.90666496,0,Chauffage air pulsé,Excellent,Bat 2 Etages,12,1,Qualité cusine excellente,Plat,Pente Douce,1107.77584896,Terrain intérieur,25.908,Irrégulière,0,Classe 1946 et plus recent,Basse densité,286.0,Placage pierre,Non défini,0,7,Northridge Heights,1.95096384,5,9,Pavée,0,Non défini,Bardeau composite,Toit pyramidal,Maison pas terminée,316655.0208,Vente Nouvelle construction,0,Pave,11,109.161072,"Électricité, Gaz, Eau et Egout",13.65674688,2005,2006,2006,2006-12-31,3.2259,-0.17,2006,2006-12-31,279.7815,285.7397,479.3354,2006,2006,163.425,42.059828930297805,-93.6496322354948,"42.059828930297805, -93.64963223549479",0,1,324,7-2006,Oui,Non,Non,Non,4.0,14,7.0,Hauteur sous-sol > 2.5 m
912,0,0,Pas d'accès à l'allée,2,Unifamilial,Condition Ss Bonne,Aucune exposition,737.0,0.0,Quartiers de vie moyenne,Non fini,1.0,0.0,175.0,Oui,Route ville,Route ville,Boîte à disjoncteurs,0,Qualité moyenne,Qualité moyenne,Panneau dur,Contreplaqué,Pas de clôture,Qualité inconnue,0,Fondation Ciment,1,Typique,32.70187008,1.0,Condition garage bonne,Non fini,Typique/Moyenne,Détaché de la maison,1962.0,84.72757248,0,Chauffage air pulsé,Moyen/Typique,Bat 1 Etage,13,1,Qualité cusine bonne,Plat,Pente Douce,1204.76662272,Terrain intérieur,21.03812727272728,Irrégulière,0,Classe 1946 et plus recent,Basse densité,0.0,Aucun placage,Non défini,0,9,Sawyer,0.0,6,5,Pavée,0,Non défini,Bardeau composite,Toit pyramidal,Vente normale,132169.05216,Vente Garantie Conventionnelle,176,Pave,4,84.72757248,"Électricité, Gaz, Eau et Egout",13.0064256,1962,1962,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,40.69662226615848,-91.35459374622498,"40.69662226615848, -91.35459374622498",46,46,168,9-2008,Oui,Non,Non,Non,2.0,11,5.5,Hauteur sous-sol 2 - 2.2 m
1494,0,0,Pas d'accès à l'allée,3,Unifamilial,Condition Ss Bonne,Exposition moyenne,0.0,0.0,Non fini,Non fini,0.0,0.0,1494.0,Oui,Route ville,Route ville,Boîte à disjoncteurs,0,Qualité moyenne,Qualité bonne,Vinyle,Vinyle,Pas de clôture,Bon,1,Fondation Béton,2,Typique,78.0385536,3.0,Condition garage bonne,Pas parfaitement fini,Typique/Moyenne,Garage Attaché à la maison,2006.0,138.79714176000002,0,Chauffage air pulsé,Excellent,Bat 1 Etage,14,1,Qualité cusine bonne,Plat,Pente Douce,989.60318208,Terrain intérieur,27.7368,Irrégulière,0,Classe 1946 et plus recent,Basse densité,306.0,Placage pierre,Non défini,0,8,College Creek,3.06580032,5,7,Pavée,0,Non défini,Bardeau composite,Toit à pignon,Maison pas terminée,256536.45888,Vente Nouvelle construction,0,Pave,7,138.79714176000002,"Électricité, Gaz, Eau et Egout",14.8644864,2006,2007,2007,2007-12-31,2.8527,-0.37,2007,2007-12-31,387.4317,300.1962,471.7739,2007,2007,167.6625,42.022234536585565,-93.6517065649376,"42.022234536585565, -93.6517065649376",0,1,276,8-2007,Oui,Non,Non,Non,2.0,12,6.0,Hauteur sous-sol 2.3 - 2.5 m
1253,0,0,Pas d'accès à l'allée,2,Unifamilial,Condition Ss Bonne,Aucune exposition,733.0,0.0,Quartiers de vie sous la moyenne,Non fini,1.0,0.0,520.0,Oui,Route ville,Route ville,Boîte à disjoncteurs,176,Qualité moyenne,Qualité moyenne,Métal,Métal,Bois de bonne qualité,Médiocre,1,Fondation Ciment,1,Typique,32.70187008,1.0,Condition garage bonne,Pas parfaitement fini,Typique/Moyenne,Garage Attaché à la maison,1960.0,116.40750912,1,Chauffage air pulsé,Moyen/Typique,Bat 1 Etage,15,1,Qualité cusine bonne,Plat,Pente Douce,1014.5011968,Terrain en coin,21.03812727272728,Irrégulière,0,Classe 1946 et plus recent,Basse densité,212.0,Placage brique,Non défini,0,5,North Ames,19.78834752,5,6,Pavée,0,Non défini,Bardeau composite,Toit pyramidal,Vente normale,144100.98048,Vente Garantie Conventionnelle,0,Pave,5,116.40750912,"Électricité, Gaz, Eau et Egout",0.0,1960,1960,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,42.03344461056188,-93.6324105222854,"42.03344461056188, -93.6324105222854",48,48,232,5-2008,Oui,Non,Non,Non,2.5,11,5.5,Hauteur sous-sol 2 - 2.2 m
854,0,0,Pas d'accès à l'allée,2,Unifamilial,Condition Ss Bonne,Aucune exposition,0.0,0.0,Non fini,Non fini,0.0,0.0,832.0,Oui,Route ville,Route ville,Boîte à fusibles,0,Qualité moyenne,Qualité moyenne,Bois,Bois,Bonne intimité,Qualité inconnue,0,Fondation Brique,1,Typique,53.512151040000006,2.0,Condition garage bonne,Non fini,Typique/Moyenne,Détaché de la maison,1991.0,79.33919616,0,Chauffage air pulsé,Excellent,Bat 1.5 Etage,16,1,Qualité cusine bonne,Plat,Pente Douce,568.5666048,Terrain en coin,15.5448,Régulière,0,Classe Autre,Haute et moyenne densité,0.0,Aucun placage,Non défini,0,7,Autre quartier,10.40514048,8,7,Pavée,0,Non défini,Bardeau composite,Toit à pignon,Vente normale,121154.96448,Vente Garantie Conventionnelle,0,Pave,5,77.29532928,"Électricité, Gaz, Eau et Egout",4.4593459200000005,1929,2001,2007,2007-12-31,2.8527,-0.37,2007,2007-12-31,387.4317,300.1962,471.7739,2007,2007,167.6625,42.02860525428564,-93.63044987597964,"42.02860525428564, -93.63044987597965",6,78,156,7-2007,Oui,Non,Non,Non,1.0,15,7.5,Hauteur sous-sol 2 - 2.2 m
1004,0,0,Pas d'accès à l'allée,2,Unifamilial,Condition Ss Bonne,Aucune exposition,578.0,0.0,Quartiers de vie moyenne,Non fini,1.0,0.0,426.0,Oui,Route ville,Route ville,Boîte à disjoncteurs,0,Qualité moyenne,Qualité moyenne,Bois,Bois,Pas de clôture,Moyenne,1,Fondation Ciment,1,Typique,44.593459200000005,2.0,Condition garage bonne,Fini,Typique/Moyenne,Garage Attaché à la maison,1970.0,93.27465216,0,Chauffage air pulsé,Excellent,Bat 1 Etage,17,1,Qualité cusine bonne,Plat,Pente Douce,1044.32307264,Terrain en cul-de-sac,21.03812727272728,Irrégulière,0,Classe 1946 et plus recent,Basse densité,180.0,Placage brique,Remise,700,3,North Ames,0.0,7,6,Pavée,0,Non défini,Bardeau composite,Toit à pignon,Vente normale,136758.25536,Vente Garantie Conventionnelle,0,Pave,5,93.27465216,"Électricité, Gaz, Eau et Egout",0.0,1970,1970,2010,2010-12-31,1.64,2.0,2010,2010-12-31,306.1383,268.5396,404.5023,2010,2010,166.13,42.03344461056188,-93.6324105222854,"42.03344461056188, -93.6324105222854",40,40,186,3-2010,Oui,Non,Non,Non,2.0,13,6.5,Hauteur sous-sol 2 - 2.2 m
1296,0,0,Pas d'accès à l'allée,2,Duplex,Pas de sous-sol,Aucun sous-sol,0.0,0.0,Aucun sous-sol,Aucun sous-sol,0.0,0.0,0.0,Oui,Route ville,Route ville,Boîte à disjoncteurs,0,Qualité moyenne,Qualité moyenne,Métal,Métal,Pas de clôture,Qualité inconnue,0,Fondation Autre,2,Typique,47.93796864,2.0,Condition garage bonne,Non fini,Typique/Moyenne,Autre type garage,1967.0,120.40233984,0,Chauffage air pulsé,Moyen/Typique,Bat 1 Etage,18,2,Qualité cusine bonne,Plat,Pente Douce,1002.51670464,Terrain intérieur,21.9456,Régulière,0,Classe Autre,Basse densité,0.0,Aucun placage,Remise,500,10,Sawyer,0.0,5,4,Pavée,0,Non défini,Bardeau composite,Toit à pignon,Vente normale,82605.6576,Vente Garantie Conventionnelle,0,Pave,6,0.0,"Électricité, Gaz, Eau et Egout",0.0,1967,1967,2006,2006-12-31,3.2259,-0.17,2006,2006-12-31,279.7815,285.7397,479.3354,2006,2006,163.425,40.69662226615848,-91.35459374622498,"40.69662226615848, -91.35459374622498",39,39,120,10-2006,Oui,Non,Non,Non,2.0,9,4.5,Pas de sous-sol
1114,0,0,Pas d'accès à l'allée,3,Unifamilial,Condition Ss Bonne,Aucune exposition,646.0,0.0,Bonne qualité de vie,Non fini,1.0,0.0,468.0,Oui,Priximité gare,Route ville,Boîte à disjoncteurs,0,Qualité moyenne,Qualité moyenne,Vinyle,Vinyle,Pas de clôture,Qualité inconnue,0,Fondation Béton,1,Typique,53.512151040000006,2.0,Condition garage bonne,Non fini,Typique/Moyenne,Détaché de la maison,2004.0,103.49398656,1,Chauffage air pulsé,Excellent,Bat 1 Etage,19,1,Qualité cusine bonne,Plat,Pente Douce,1272.3071328,Terrain intérieur,20.1168,Régulière,0,Classe 1946 et plus recent,Basse densité,0.0,Aucun placage,Non défini,0,6,Autre quartier,9.47611008,5,5,Pavée,0,Non défini,Bardeau composite,Toit à pignon,Vente normale,145936.66176,Vente Garantie Conventionnelle,0,Pave,6,103.49398656,"Électricité, Gaz, Eau et Egout",0.0,2004,2004,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,40.70556572827466,-91.4093598448185,"40.705565728274664, -91.4093598448185",4,4,206,6-2008,Oui,Non,Oui,Non,2.5,10,5.0,Hauteur sous-sol 2 - 2.2 m
1339,0,0,Pas d'accès à l'allée,3,Unifamilial,Condition Ss Bonne,Aucune exposition,504.0,0.0,Faible qualité,Non fini,0.0,0.0,525.0,Oui,Route ville,Route ville,Boîte à disjoncteurs,0,Qualité moyenne,Qualité moyenne,Autre matériau extérieur,Contreplaqué,Intimité minimale,Qualité inconnue,0,Fondation Ciment,1,Déductions mineures,27.31349376,1.0,Condition garage bonne,Non fini,Typique/Moyenne,Garage Attaché à la maison,1958.0,124.39717056,0,Chauffage air pulsé,Moyen/Typique,Bat 1 Etage,20,1,Qualité cusine bonne,Plat,Pente Douce,702.3469824,Terrain intérieur,21.336,Régulière,0,Classe 1946 et plus recent,Basse densité,0.0,Aucun placage,Non défini,0,5,North Ames,0.0,6,5,Pavée,0,Non défini,Bardeau composite,Toit pyramidal,"Echange, saisie, vente rapide",127579.84896,Succession,0,Pave,6,95.59722816,"Électricité, Gaz, Eau et Egout",0.0,1958,1965,2009,2009-12-31,-0.3555,-4.19,2009,2009-12-31,309.5867,282.0946,431.8787,2009,2009,167.9225,42.03344461056188,-93.6324105222854,"42.03344461056188, -93.6324105222854",44,51,219,5-2009,Oui,Non,Non,Non,1.0,11,5.5,Hauteur sous-sol 2 - 2.2 m
1158,1218,0,Pas d'accès à l'allée,4,Unifamilial,Condition Ss Bonne,Exposition moyenne,0.0,0.0,Non fini,Non fini,0.0,0.0,1158.0,Oui,Route ville,Route ville,Boîte à disjoncteurs,0,Qualité moyenne,Qualité bonne,Vinyle,Vinyle,Pas de clôture,Bon,1,Fondation Béton,3,Typique,79.24629312,3.0,Condition garage bonne,Pas parfaitement fini,Typique/Moyenne,Garage encastré,2005.0,220.73762304,1,Chauffage air pulsé,Excellent,Bat 2 Etages,21,1,Qualité cusine bonne,Plat,Pente Douce,1320.6167136,Terrain en coin,30.7848,Irrégulière,0,Classe 1946 et plus recent,Basse densité,380.0,Placage brique,Non défini,0,11,Northridge Heights,14.307068160000002,5,8,Pavée,0,Non défini,Bardeau composite,Toit à pignon,Maison pas terminée,298573.560192,Vente Nouvelle construction,0,Pave,9,107.58172032,"Électricité, Gaz, Eau et Egout",22.296729600000003,2005,2006,2006,2006-12-31,3.2259,-0.17,2006,2006-12-31,279.7815,285.7397,479.3354,2006,2006,163.425,42.059828930297805,-93.6496322354948,"42.059828930297805, -93.64963223549479",0,1,327,11-2006,Oui,Non,Non,Non,3.5,13,6.5,Hauteur sous-sol > 2.5 m
1108,0,0,Gravier,3,Unifamilial,Condition Ss Bonne,Aucune exposition,0.0,0.0,Non fini,Non fini,0.0,0.0,637.0,Oui,Route ville,Route ville,Boîte à fusibles,205,Qualité moyenne,Qualité moyenne,Bois,Bois,Bonne intimité,Bon,1,Fondation Béton,1,Typique,26.0128512,1.0,Condition garage bonne,Non fini,Typique/Moyenne,Garage Attaché à la maison,1930.0,102.93656832,0,Chauffage air pulsé,Excellent,Bat 1.5 Etage,22,1,Qualité cusine bonne,En pente,Pente Douce,692.03474496,Terrain intérieur,17.3736,Régulière,0,Classe Autre,Haute et moyenne densité,0.0,Aucun placage,Non défini,0,6,Autre quartier,0.0,7,7,Terre/Gravier,0,Non défini,Bardeau composite,Toit à pignon,Vente normale,127946.985216,Vente Garantie Conventionnelle,0,Pave,6,59.17923648000001,"Électricité, Gaz, Eau et Egout",0.0,1930,1950,2007,2007-12-31,2.8527,-0.37,2007,2007-12-31,387.4317,300.1962,471.7739,2007,2007,167.6625,42.00954136946634,-93.55969070172078,"42.00954136946634, -93.55969070172078",57,77,161,6-2007,Oui,Non,Non,Non,1.0,14,7.0,Hauteur sous-sol 2 - 2.2 m
1795,0,0,Pas d'accès à l'allée,3,Unifamilial,Condition Ss Bonne,Aucune exposition,0.0,0.0,Non fini,Non fini,0.0,0.0,1777.0,Oui,Route ville,Route ville,Boîte à disjoncteurs,0,Qualité moyenne,Qualité bonne,Vinyle,Vinyle,Pas de clôture,Bon,1,Fondation Béton,2,Typique,49.610223360000006,2.0,Condition garage bonne,Pas parfaitement fini,Typique/Moyenne,Garage Attaché à la maison,2002.0,166.7609568,0,Chauffage air pulsé,Excellent,Bat 1 Etage,23,1,Qualité cusine bonne,Plat,Pente Douce,905.06141568,Terrain intérieur,22.86,Régulière,0,Classe 1946 et plus recent,Basse densité,281.0,Placage brique,Non défini,0,9,College Creek,14.77158336,5,8,Pavée,0,Non défini,Bardeau composite,Toit pyramidal,Vente normale,211103.3472,Vente Garantie Conventionnelle,0,Pave,7,165.08870208000002,"Électricité, Gaz, Eau et Egout",15.88641984,2002,2002,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,42.022234536585565,-93.6517065649376,"42.022234536585565, -93.6517065649376",6,6,331,9-2008,Oui,Non,Non,Non,2.0,13,6.5,Hauteur sous-sol 2.3 - 2.5 m
1060,0,0,Pas d'accès à l'allée,3,Autre Type Batiment,Condition Ss Bonne,Aucune exposition,840.0,0.0,Bonne qualité de vie,Non fini,1.0,0.0,200.0,Oui,Route ville,Route ville,Boîte à disjoncteurs,0,Qualité moyenne,Qualité moyenne,Autre matériau extérieur,Autre matériau extérieur  2,Pas de clôture,Moyenne,1,Fondation Béton,1,Typique,53.14053888,2.0,Condition garage bonne,Non fini,Typique/Moyenne,Garage Attaché à la maison,1976.0,98.4772224,0,Chauffage air pulsé,Moyen/Typique,Bat 1 Etage,24,1,Qualité cusine bonne,Plat,Pente Douce,392.42244096,Terrain intérieur,13.4112,Régulière,0,Classe 1946 et plus recent,Haute et moyenne densité,0.0,Aucun placage,Non défini,0,6,Autre quartier,10.2193344,7,5,Pavée,0,Non défini,Bardeau composite,Toit à pignon,Vente normale,119227.499136,Vente Garantie Conventionnelle,0,Pave,6,96.6191616,"Électricité, Gaz, Eau et Egout",9.290304,1976,1976,2007,2007-12-31,2.8527,-0.37,2007,2007-12-31,387.4317,300.1962,471.7739,2007,2007,167.6625,41.354190940836986,-93.58808611483391,"41.354190940836986, -93.58808611483393",31,31,194,6-2007,Oui,Non,Non,Non,2.0,12,6.0,Hauteur sous-sol 2.3 - 2.5 m
1060,0,0,Pas d'accès à l'allée,3,Unifamilial,Condition Ss Bonne,Exposition minimale,188.0,668.0,Salle de récréation moyenne,Quartiers de vie moyenne,1.0,0.0,204.0,Oui,Route ville,Route ville,Boîte à disjoncteurs,0,Qualité bonne,Qualité moyenne,Contreplaqué,Contreplaqué,Intimité minimale,Moyenne,1,Fondation Ciment,1,Typique,25.0838208,1.0,Condition garage bonne,Non fini,Typique/Moyenne,Garage Attaché à la maison,1968.0,98.4772224,0,Chauffage air pulsé,Excellent,Bat 1 Etage,25,1,Qualité cusine bonne,Plat,Pente Douce,766.07846784,Terrain intérieur,21.03812727272728,Irrégulière,0,Classe 1946 et plus recent,Basse densité,0.0,Aucun placage,Non défini,0,5,Sawyer,8.3612736,8,5,Pavée,0,Non défini,Bardeau composite,Toit à pignon,Vente normale,141347.45856,Vente Garantie Conventionnelle,0,Pave,6,98.4772224,"Électricité, Gaz, Eau et Egout",37.71863424,1968,2001,2010,2010-12-31,1.64,2.0,2010,2010-12-31,306.1383,268.5396,404.5023,2010,2010,166.13,40.69662226615848,-91.35459374622498,"40.69662226615848, -91.35459374622498",9,42,196,5-2010,Oui,Non,Non,Non,2.0,13,6.5,Hauteur sous-sol 2 - 2.2 m
1600,0,0,Pas d'accès à l'allée,3,Unifamilial,Condition Ss Bonne,Aucune exposition,0.0,0.0,Non fini,Non fini,0.0,0.0,1566.0,Oui,Route ville,Route ville,Boîte à disjoncteurs,0,Qualité moyenne,Qualité bonne,Vinyle,Vinyle,Pas de clôture,Bon,1,Fondation Béton,2,Typique,82.68370560000001,3.0,Condition garage bonne,Pas parfaitement fini,Typique/Moyenne,Garage Attaché à la maison,2007.0,148.644864,0,Chauffage air pulsé,Excellent,Bat 1 Etage,26,1,Qualité cusine bonne,Plat,Pente Douce,1322.0102592,Terrain en coin,33.528,Régulière,0,Classe 1946 et plus recent,Basse densité,640.0,Placage pierre,Non défini,0,7,Northridge Heights,5.20257024,5,8,Pavée,0,Non défini,Bardeau composite,Toit à pignon,Vente normale,235242.556032,Vente Garantie Conventionnelle,0,Pave,7,145.48616064,"Électricité, Gaz, Eau et Egout",0.0,2007,2007,2009,2009-12-31,-0.3555,-4.19,2009,2009-12-31,309.5867,282.0946,431.8787,2009,2009,167.9225,42.059828930297805,-93.6496322354948,"42.059828930297805, -93.64963223549479",2,2,293,7-2009,Oui,Non,Non,Non,2.0,13,6.5,Hauteur sous-sol 2.3 - 2.5 m
900,0,0,Pas d'accès à l'allée,3,Unifamilial,Condition Ss Bonne,Exposition minimale,234.0,486.0,Quartiers de vie sous la moyenne,Salle de récréation moyenne,0.0,1.0,180.0,Oui,Route ville,Route ville,Boîte à disjoncteurs,0,Qualité moyenne,Qualité moyenne,Bois,Bois,Pas de clôture,Qualité inconnue,0,Fondation Ciment,1,Typique,53.512151040000006,2.0,Condition garage bonne,Non fini,Typique/Moyenne,Détaché de la maison,2005.0,83.61273600000001,0,Chauffage air pulsé,Moyen/Typique,Bat 1 Etage,27,1,Qualité cusine bonne,Plat,Pente Douce,668.9018880000001,Terrain en coin,18.288,Régulière,0,Classe 1946 et plus recent,Basse densité,0.0,Aucun placage,Non défini,0,5,North Ames,2.97289728,7,5,Pavée,0,Non défini,Bardeau composite,Toit à pignon,Vente normale,123724.918272,Vente Garantie Conventionnelle,0,Pave,5,83.61273600000001,"Électricité, Gaz, Eau et Egout",20.62447488,1951,2000,2010,2010-12-31,1.64,2.0,2010,2010-12-31,306.1383,268.5396,404.5023,2010,2010,166.13,42.03344461056188,-93.6324105222854,"42.03344461056188, -93.6324105222854",10,59,166,5-2010,Oui,Non,Non,Non,1.5,12,6.0,Hauteur sous-sol 2 - 2.2 m
1704,0,0,Pas d'accès à l'allée,3,Unifamilial,Condition Ss Bonne,Aucune exposition,1218.0,0.0,Bonne qualité de vie,Non fini,1.0,0.0,486.0,Oui,Route ville,Route ville,Boîte à disjoncteurs,0,Qualité moyenne,Qualité bonne,Vinyle,Vinyle,Pas de clôture,Bon,1,Fondation Béton,2,Typique,71.72114688,3.0,Condition garage bonne,Pas parfaitement fini,Typique/Moyenne,Garage Attaché à la maison,2008.0,158.30678016000002,0,Chauffage air pulsé,Excellent,Bat 1 Etage,28,1,Qualité cusine bonne,Plat,Pente Douce,1066.34109312,Terrain intérieur,29.8704,Régulière,0,Classe 1946 et plus recent,Basse densité,200.0,Placage pierre,Non défini,0,5,Northridge Heights,4.645152,5,8,Pavée,0,Non défini,Bardeau composite,Toit à pignon,Vente normale,280859.23584,Vente Garantie Conventionnelle,0,Pave,7,158.30678016000002,"Électricité, Gaz, Eau et Egout",0.0,2007,2008,2010,2010-12-31,1.64,2.0,2010,2010-12-31,306.1383,268.5396,404.5023,2010,2010,166.13,42.059828930297805,-93.6496322354948,"42.059828930297805, -93.64963223549479",2,3,316,5-2010,Oui,Non,Non,Non,3.0,13,6.5,Hauteur sous-sol > 2.5 m
1600,0,0,Pas d'accès à l'allée,2,Unifamilial,Condition Ss Bonne,Bonne exposition,1277.0,0.0,Quartiers de vie sous la moyenne,Non fini,1.0,0.0,207.0,Oui,Route ville,Route ville,Boîte à disjoncteurs,0,Qualité moyenne,Qualité moyenne,Métal,Métal,Pas de clôture,Bon,2,Fondation Ciment,1,Typique,29.63606976,1.0,Condition garage bonne,Pas parfaitement fini,Typique/Moyenne,Garage Attaché à la maison,1957.0,148.644864,0,Chauffage air pulsé,Moyen/Typique,Bat 1 Etage,29,1,Qualité cusine bonne,Plat,Pente Douce,1516.27051584,Terrain en cul-de-sac,14.3256,Irrégulière,0,Classe 1946 et plus recent,Basse densité,0.0,Aucun placage,Non défini,0,12,North Ames,23.96898432,6,5,Pavée,0,Non défini,Bardeau composite,Toit à pignon,Vente normale,190451.9328,Vente Garantie Conventionnelle,0,Pave,6,137.86811136,"Électricité, Gaz, Eau et Egout",26.756075520000003,1957,1997,2006,2006-12-31,3.2259,-0.17,2006,2006-12-31,279.7815,285.7397,479.3354,2006,2006,163.425,42.03344461056188,-93.6324105222854,"42.03344461056188, -93.6324105222854",9,49,285,12-2006,Oui,Non,Non,Non,2.0,11,5.5,Hauteur sous-sol 2 - 2.2 m
520,0,0,Pas d'accès à l'allée,1,Unifamilial,Condition Ss Bonne,Aucune exposition,0.0,0.0,Non fini,Non fini,0.0,0.0,520.0,Non,Autoroute,Priximité gare,Boîte à disjoncteurs,87,Qualité moyenne,Qualité moyenne,Métal,Métal,Pas de clôture,Qualité inconnue,0,Fondation Brique,1,Typique,22.296729600000003,1.0,Condition garage bonne,Non fini,Faible,Détaché de la maison,1920.0,48.309580800000006,0,Chauffage air pulsé,Mauvais,Bat 1 Etage,30,1,Qualité cusine médiocre,Plat,Pente Douce,587.5188249600001,Terrain intérieur,18.288,Irrégulière,0,Classe 1945 et plus ancien,Haute et moyenne densité,0.0,Aucun placage,Non défini,0,5,Autre quartier,0.0,6,4,Pavée,0,Non défini,Bardeau composite,Toit à pignon,Vente normale,62872.08384,Vente Garantie Conventionnelle,0,Pave,4,48.309580800000006,"Électricité, Gaz, Eau et Egout",4.55224896,1927,1950,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,42.02860525428564,-93.63044987597964,"42.02860525428564, -93.63044987597965",58,81,96,5-2008,Non,Oui,Oui,Non,1.0,10,5.0,Hauteur sous-sol 2 - 2.2 m
649,668,0,Pave,3,Unifamilial,Condition Ss Bonne,Aucune exposition,0.0,0.0,Non fini,Non fini,0.0,0.0,649.0,Non,Autoroute,Route ville,Boîte à disjoncteurs,172,Rénovation recommandée,Qualité moyenne,Autre matériau extérieur,Autre matériau extérieur  2,Intimité minimale,Qualité inconnue,0,Fondation Brique,1,Typique,23.22576,1.0,Condition garage autre,Non fini,Typique/Moyenne,Détaché de la maison,1920.0,122.35330368,0,Chauffage air pulsé,Moyen/Typique,Bat 2 Etages,31,1,Qualité cusine bonne,Plat,Pente Douce,789.6758400000001,Terrain intérieur,15.24,Régulière,0,Classe 1945 et plus ancien,Non résidentiel,0.0,Aucun placage,Non défini,0,7,Autre quartier,5.01676416,4,4,Terre/Gravier,0,Non défini,Bardeau composite,Toit autre,Vente normale,36713.6256,Vente Garantie Conventionnelle,0,Pave,6,60.29407296,"Électricité, Gaz, Eau et Egout",0.0,1920,1950,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,42.00954136946634,-93.55969070172078,"42.00954136946634, -93.55969070172078",58,88,182,7-2008,Oui,Oui,Non,Non,1.0,8,4.0,Hauteur sous-sol 2 - 2.2 m
