superficieEtage1,superficieEtage2,superficieRallonge3Saisons,typeAlleeAcces,nbChambres,typeBatiment,conditionSousSol,expositionSousSol,superficieFinieSousSol1,superficieFinieSousSol2,qualiteSurfaceFinieSousSol1,qualiteSurfaceFinieSousSol2,nbSallesBainSs,nbDemiSallesBainSs,qualiteSousSol,superficieSousSolNonAmenagee,climatisation,proxRoute1,proxRoute2,systElectrique,superficiePorcheFerme,conditionExterieur,qualiteExterieur,materiauExterieur1,materiauExterieur2,cloture,qualiteCheminee,nbCheminees,fondation,nbSallesBain,fonctionnalites,superficieGarage,nbPlacesVoiture,conditionGarage,interieurGarage,qualiteGarage,typeGarage,anneeConstrGarage,superficieHabitableSaufSs,nbDemiSallesBain,chauffage,qualiteChauffage,styleBatiment,id,nbCuisines,qualiteCuisine,contourTerrain,penteTerrain,superficieTerrain,configTerrain,longTerrainRue,formeTerrain,superficieQualiteInferieure,typeClasseBatiment,zonage,superficiePlacageMaconnerie,typePlacageMaconnerie,elementsDivers,valeursElementsDivers,moisVente,quartier,superficiePorcheOuvert,conditionGlobale,qualiteGlobale,alleePavee,superficiePiscine,qualitePiscine,materiauToit,styleToit,conditionVente,prix,typeVente,superficieSolarium,typeRouteAcces,nbPieces,superficieTotaleSousSol,utilites,superficieTerrasseBois,anneeConstruction,anneeRenovation,anneeVente
1130,0,0,Grvl,2,1Fam,TA,No,821.0,0.0,Rec,Unf,1.0,0.0,TA,299.0,Y,Norm,Norm,SBrkr,0,TA,TA,Stucco,Stucco,,Gd,1,BrkTil,1,Typ,66.8901888,2.0,TA,Unf,TA,Detchd,1970.0,104.9804352,0,GasA,Ex,1Story,1184,1,TA,Lvl,Gtl,1003.352832,Inside,18.288,Reg,0,30,RL,0.0,None,,0,6,OldTown,0.0,6,5,Y,0,,CompShg,Hip,Normal,110140.8768,WD,0,Pave,5,104.0514048,AllPub,21.27479616,1920,1950,2006
1572,0,0,,3,1Fam,TA,Gd,1159.0,0.0,Rec,Unf,1.0,0.0,TA,413.0,Y,Norm,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,,TA,2,CBlock,1,Typ,92.43852480000001,3.0,TA,RFn,TA,2Types,1963.0,146.04357888,1,GasA,Gd,1Story,1185,1,TA,Lvl,Mod,3263.9625043200003,Inside,15.24,Reg,0,20,RL,226.0,BrkFace,,0,5,Timber,24.43349952,4,5,Y,0,,CompShg,Hip,Normal,171360.847488,WD,263,Grvl,5,146.04357888,AllPub,0.0,1963,1963,2007
949,272,0,,4,1Fam,TA,No,392.0,0.0,BLQ,Unf,1.0,0.0,TA,392.0,Y,Norm,Norm,SBrkr,236,Gd,TA,AsbShng,AsbShng,,,0,BrkTil,1,Typ,36.41799168,1.0,TA,Unf,TA,Attchd,1965.0,113.43461184,0,GasA,Gd,1.5Fin,1186,1,TA,Lvl,Gtl,904.68980352,Inside,18.288,Reg,0,50,RL,0.0,None,,0,3,Edwards,0.0,7,5,Y,0,,CompShg,Gable,Normal,96281.483136,WD,0,Pave,7,72.83598336,AllPub,0.0,1924,1950,2006
1014,685,0,,3,2fmCon,TA,Mn,440.0,0.0,BLQ,Unf,1.0,0.0,Fa,538.0,Y,Artery,Artery,SBrkr,0,TA,TA,HdBoard,HdBoard,,,0,CBlock,2,Typ,39.0192768,2.0,Fa,Unf,Fa,CarPort,1920.0,157.84226496000002,0,GasA,TA,2Story,1187,2,TA,Bnk,Mod,986.1657696000001,Corner,32.6136,IR1,0,190,RL,0.0,None,,0,8,OldTown,6.874824960000001,5,3,Y,0,,CompShg,Gable,Abnorml,87194.8608,WD,0,Pave,7,90.85917312000001,AllPub,0.0,1900,1970,2009
1624,0,0,,2,1Fam,TA,No,1456.0,0.0,GLQ,Unf,1.0,0.0,Gd,168.0,Y,Norm,Norm,SBrkr,192,TA,Gd,ImStucc,ImStucc,GdPrv,Fa,1,PConc,2,Typ,70.32760128000001,3.0,TA,RFn,TA,Attchd,1994.0,150.87453696,0,GasA,Ex,1Story,1188,1,Gd,Lvl,Gtl,1157.66478144,Corner,27.127200000000002,Reg,0,20,RL,0.0,None,,0,7,NoRidge,10.59094656,5,8,Y,0,,CompShg,Gable,Normal,240474.24768,WD,0,Pave,5,150.87453696,AllPub,0.0,1994,1995,2006
831,829,0,,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,831.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,45.80119872,2.0,TA,RFn,TA,Attchd,2002.0,154.2190464,1,GasA,Ex,2Story,1189,1,Gd,Lvl,Gtl,830.0886624000001,Inside,20.7264,IR1,0,60,RL,95.0,BrkFace,,0,7,CollgCr,6.31740672,5,7,Y,0,,CompShg,Gable,Normal,178978.9248,WD,0,Pave,7,77.20242624000001,AllPub,13.378037760000002,2002,2002,2009
1028,776,0,,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,994.0,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,,TA,1,PConc,2,Typ,41.06314368,2.0,TA,Fin,TA,Attchd,1999.0,167.59708416,1,GasA,Gd,2Story,1190,1,Gd,Lvl,Gtl,696.7728000000001,Inside,18.288,Reg,0,60,RL,0.0,None,,0,6,Gilbert,5.574182400000001,5,7,Y,0,,CompShg,Gable,Normal,173471.88096,WD,0,Pave,7,92.34562176,AllPub,13.0064256,1999,1999,2010
1622,0,0,,3,2fmCon,TA,Av,1159.0,0.0,BLQ,Unf,1.0,0.0,TA,90.0,Y,Norm,Norm,SBrkr,0,Gd,TA,MetalSd,MetalSd,,TA,1,CBlock,1,Typ,125.97652224000001,4.0,TA,Fin,TA,2Types,1975.0,150.68873088,0,GasA,Ex,1Story,1191,1,TA,Low,Mod,3015.91138752,Inside,,Reg,0,190,RL,149.0,Stone,,0,3,Mitchel,0.0,4,4,Y,0,,CompShg,Gable,Normal,154197.22752,WD,0,Pave,7,116.03589696,AllPub,40.78443456,1961,1975,2007
764,677,0,Pave,2,Twnhs,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,776.0,Y,Norm,Norm,SBrkr,0,TA,Gd,MetalSd,MetalSd,,,0,PConc,2,Typ,45.708295680000006,2.0,TA,Unf,TA,Detchd,1999.0,133.87328064000002,1,GasA,Ex,2Story,1192,1,Gd,Lvl,Gtl,245.72854080000002,Inside,7.315200000000001,Reg,0,160,FV,456.0,BrkFace,,0,11,Somerst,0.0,5,8,Y,0,,CompShg,Gable,Normal,159704.27135999998,WD,0,Pave,5,72.09275904,AllPub,19.138026240000002,1999,2000,2007
842,630,0,Grvl,3,1Fam,TA,Mn,0.0,0.0,Unf,Unf,0.0,0.0,TA,702.0,Y,Norm,Norm,SBrkr,84,TA,TA,VinylSd,VinylSd,GdWo,,0,PConc,1,Typ,23.22576,1.0,Fa,Unf,TA,Detchd,1925.0,136.75327488000002,0,GasA,Gd,1.5Fin,1193,1,Gd,Lvl,Gtl,891.869184,Inside,18.288,Reg,0,50,RM,0.0,None,,0,7,OldTown,0.0,8,5,P,0,,CompShg,Gambrel,Normal,114730.08,WD,0,Pave,6,65.21793408,AllPub,0.0,1925,1994,2007
1224,0,0,,2,TwnhsE,TA,No,883.0,0.0,GLQ,Unf,1.0,0.0,Ex,341.0,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,,,0,PConc,2,Typ,37.34702208,2.0,TA,Fin,TA,Attchd,1999.0,113.71332096,0,GasA,Ex,1Story,1194,1,TA,Lvl,Gtl,418.06368000000003,FR2,,Reg,0,120,RM,425.0,BrkFace,,0,6,Mitchel,28.242524160000002,5,6,Y,0,,CompShg,Hip,Normal,151443.7056,WD,0,Pave,5,113.71332096,AllPub,0.0,1999,1999,2009
663,689,0,,4,1Fam,TA,No,371.0,0.0,ALQ,Unf,0.0,0.0,TA,292.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,MnPrv,,0,CBlock,1,Typ,27.77800896,1.0,TA,Fin,TA,Attchd,1969.0,125.60491008000001,1,GasA,TA,2Story,1195,1,TA,Lvl,Gtl,869.94406656,Corner,24.384,Reg,0,60,RL,143.0,Stone,,0,3,Sawyer,3.3445094400000004,7,6,Y,0,,CompShg,Gable,Normal,145018.82112,WD,0,Pave,7,61.59471552,AllPub,35.21025216,1969,1969,2010
728,728,0,,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,728.0,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,,,0,PConc,2,Typ,37.161216,2.0,TA,Fin,TA,Attchd,2005.0,135.26682624,1,GasA,Ex,2Story,1196,1,Gd,Lvl,Gtl,745.9185081600001,Inside,15.5448,IR1,0,60,RL,0.0,None,,0,7,Gilbert,2.2296729600000003,5,6,Y,0,,CompShg,Gable,Normal,161539.95264,WD,0,Pave,8,67.63341312,AllPub,9.290304,2005,2005,2008
879,984,0,,4,1Fam,TA,Av,0.0,0.0,Unf,Unf,0.0,0.0,Gd,879.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,61.316006400000006,3.0,TA,Fin,TA,BuiltIn,2006.0,173.07836352,1,GasA,Ex,2Story,1197,1,Gd,Lvl,Gtl,1305.65932416,Inside,17.6784,IR1,0,60,RL,0.0,None,,0,11,Gilbert,1.57935168,5,7,Y,0,,CompShg,Gable,Partial,201199.8466944,New,0,Pave,9,81.66177216000001,AllPub,9.290304,2006,2006,2006
815,875,0,,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,815.0,Y,Norm,Norm,SBrkr,330,TA,TA,MetalSd,MetalSd,,Gd,1,BrkTil,1,Typ,20.903184000000003,1.0,TA,Unf,TA,Detchd,1916.0,157.00613760000002,0,GasA,Ex,2.5Unf,1198,1,TA,Bnk,Gtl,822.191904,Corner,19.812,IR1,0,75,RM,0.0,None,,0,7,OldTown,0.0,6,7,Y,0,,CompShg,Gable,Normal,132169.05216,ConLw,0,Pave,7,75.7159776,AllPub,0.0,1916,1950,2006
1212,0,0,,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,1212.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,53.233441920000004,2.0,TA,RFn,TA,Attchd,2001.0,112.59848448000001,0,GasA,Ex,1Story,1199,1,Gd,Lvl,Gtl,845.4176640000001,Inside,21.336000000000002,Reg,0,20,RL,0.0,None,,0,6,CollgCr,0.0,5,7,Y,0,,CompShg,Gable,Normal,163375.63392,WD,0,Pave,6,112.59848448000001,AllPub,33.073482240000004,2001,2001,2009
1382,0,0,,3,1Fam,TA,No,547.0,0.0,Rec,Unf,0.0,0.0,TA,504.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,,Po,1,CBlock,1,Typ,42.642495360000005,2.0,TA,Unf,TA,Attchd,1974.0,128.39200128000002,1,GasA,Gd,1Story,1200,1,TA,Lvl,Gtl,1043.7656544000001,Inside,22.86,Reg,0,20,RL,51.0,BrkFace,,0,10,Sawyer,7.61804928,5,4,Y,0,,CompShg,Gable,Normal,135840.41472,WD,0,Pave,6,97.64109504000001,AllPub,0.0,1963,1979,2006
864,0,0,,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,864.0,Y,Norm,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,,,0,CBlock,1,Typ,26.0128512,1.0,TA,Unf,TA,Attchd,1972.0,80.26822656,0,GasA,Gd,1Story,1201,1,TA,Lvl,Gtl,868.92213312,Inside,21.640800000000002,Reg,0,20,RL,0.0,None,Shed,0,7,NAmes,0.0,5,4,Y,0,,CompShg,Gable,Abnorml,106515.406272,Oth,0,Pave,5,80.26822656,AllPub,0.0,1970,1970,2006
866,913,0,,3,1Fam,TA,Av,0.0,0.0,Unf,Unf,0.0,0.0,Gd,866.0,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,,,0,PConc,2,Typ,50.72505984,2.0,TA,RFn,TA,Attchd,1998.0,165.27450816,1,GasA,Ex,2Story,1202,1,Gd,Lvl,Gtl,966.1916160000001,Corner,24.384,Reg,0,60,RL,0.0,None,,0,3,CollgCr,3.3445094400000004,5,7,Y,0,,CompShg,Gable,Normal,181640.662656,WD,0,Pave,6,80.45403264000001,AllPub,18.394801920000003,1998,1998,2009
884,464,0,,3,1Fam,TA,No,0.0,0.0,Unf,Unf,1.0,0.0,TA,884.0,Y,Norm,Norm,SBrkr,208,TA,TA,Wd Sdng,Wd Sdng,,Fa,1,BrkTil,1,Typ,20.06705664,1.0,TA,Unf,TA,Detchd,1960.0,125.23329792000001,0,GasA,Ex,1.5Fin,1203,1,TA,Lvl,Gtl,557.4182400000001,Corner,15.24,Reg,0,50,RM,0.0,None,,0,5,BrkSide,0.0,8,5,N,0,,CompShg,Gable,Normal,107387.35488,WD,0,Pave,5,82.12628736,AllPub,0.0,1925,1997,2009
1630,0,0,,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,1630.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,TA,1,PConc,2,Typ,41.89927104,2.0,TA,Unf,TA,Attchd,2000.0,151.4319552,0,GasA,Ex,1Story,1204,1,Gd,Lvl,Gtl,905.8046400000001,Inside,22.86,Reg,0,20,RL,171.0,BrkFace,,0,10,CollgCr,21.739311360000002,5,7,Y,0,,CompShg,Gable,Normal,195500.05632,WD,0,Pave,6,151.4319552,AllPub,6.874824960000001,2000,2001,2009
1074,0,0,,3,1Fam,TA,No,788.0,0.0,ALQ,Unf,1.0,0.0,Gd,268.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,MnPrv,,0,CBlock,1,Typ,45.9870048,2.0,TA,RFn,TA,Attchd,1975.0,99.77786496,1,GasA,Ex,1Story,1205,1,TA,Lvl,Gtl,942.0368256,Inside,23.7744,Reg,0,20,RL,0.0,None,,0,7,NWAmes,8.17546752,6,5,Y,0,,CompShg,Gable,Normal,140888.53824,WD,0,Pave,6,98.10561024,AllPub,0.0,1975,1975,2006
2196,0,0,,3,1Fam,TA,Mn,485.0,177.0,ALQ,BLQ,0.0,0.0,Gd,1496.0,Y,Norm,Norm,SBrkr,0,TA,Gd,HdBoard,HdBoard,,TA,1,CBlock,2,Typ,65.12503104000001,3.0,TA,RFn,TA,Attchd,1990.0,204.01507584,0,GasA,Gd,1Story,1206,1,Gd,Lvl,Gtl,1364.1882393600001,CulDSac,27.432000000000002,IR1,0,20,RL,234.0,BrkFace,,0,6,SawyerW,6.5032128,7,7,Y,0,,CompShg,Hip,Normal,249560.870016,WD,0,Pave,7,200.48476032000002,AllPub,7.803855360000001,1990,1991,2009
1056,0,0,,2,1Fam,TA,No,1056.0,0.0,Rec,Unf,1.0,0.0,TA,0.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,MnPrv,,0,CBlock,1,Typ,35.674767360000004,1.0,TA,Unf,TA,Detchd,1966.0,98.10561024,0,GasA,TA,1Story,1207,1,TA,Lvl,Gtl,826.8370560000001,Inside,,Reg,0,20,RH,0.0,None,,0,11,SawyerW,3.9019276800000005,4,4,Y,0,,CompShg,Gable,Normal,98208.94847999999,WD,0,Pave,5,98.10561024,AllPub,0.0,1966,1966,2006
1700,0,0,,3,1Fam,TA,Av,340.0,0.0,GLQ,Unf,1.0,0.0,Gd,1342.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,50.53925376,2.0,TA,RFn,TA,Attchd,2003.0,157.935168,0,GasA,Ex,1Story,1208,1,Gd,Lvl,Gtl,848.6692704000001,Inside,21.336000000000002,Reg,0,20,RL,120.0,BrkFace,,0,5,CollgCr,2.1367699200000003,5,6,Y,0,,CompShg,Gable,Normal,183568.128,WD,0,Pave,7,156.26291328000002,AllPub,17.837383680000002,2003,2003,2006
1283,0,0,,3,1Fam,TA,No,504.0,108.0,Rec,BLQ,1.0,0.0,TA,319.0,Y,Norm,Norm,SBrkr,0,Gd,TA,MetalSd,MetalSd,,,0,CBlock,1,Typ,47.008938240000006,2.0,TA,Unf,TA,Detchd,1980.0,119.19460032,0,GasA,TA,1Story,1209,1,TA,Lvl,Gtl,721.20629952,Inside,21.336000000000002,Reg,0,20,RL,0.0,None,,0,10,NAmes,0.0,7,5,Y,0,,CompShg,Gable,Normal,128497.6896,WD,0,Pave,6,86.49273024,AllPub,0.0,1962,1980,2008
1660,0,0,,3,1Fam,TA,Mn,1220.0,0.0,GLQ,Unf,1.0,0.0,Ex,440.0,Y,RRNn,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,46.45152,2.0,TA,RFn,TA,Attchd,2006.0,154.2190464,0,GasA,Ex,1Story,1210,1,Gd,Lvl,Gtl,945.93875328,CulDSac,25.908,IR1,0,20,RL,420.0,Stone,,0,5,Somerst,4.645152,5,8,Y,0,,CompShg,Hip,Partial,266173.7856,New,0,Pave,8,154.2190464,AllPub,29.914778880000004,2006,2006,2006
1055,790,0,,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,1055.0,Y,Norm,Norm,SBrkr,0,TA,Gd,Wd Sdng,Wd Sdng,GdPrv,TA,1,PConc,2,Typ,42.92120448,2.0,TA,RFn,TA,Attchd,1992.0,171.4061088,1,GasA,Ex,2Story,1211,1,Gd,Lvl,Gtl,1042.18630272,Inside,21.336000000000002,Reg,0,60,RL,0.0,None,Shed,400,5,SawyerW,9.66191616,5,6,Y,0,,CompShg,Gable,Normal,173471.88096,WD,0,Pave,8,98.01270720000001,AllPub,58.9934304,1992,1992,2010
1080,672,0,,4,1Fam,TA,Av,427.0,0.0,GLQ,Unf,0.0,0.0,Gd,132.0,Y,Norm,Norm,SBrkr,0,TA,Gd,Wd Sdng,Wd Sdng,,,0,Wood,2,Typ,45.708295680000006,2.0,TA,RFn,TA,Basment,1988.0,162.76612608000002,0,GasA,Gd,1.5Fin,1212,1,TA,Bnk,Mod,1127.2854873600002,Inside,46.3296,IR1,0,50,RL,0.0,None,,0,6,Gilbert,1.1148364800000001,7,8,Y,0,,CompShg,Gable,Normal,150525.86496,WD,0,Pave,8,51.932799360000004,AllPub,30.193488000000002,1988,2005,2010
672,0,0,,2,1Fam,TA,No,344.0,0.0,Rec,Unf,1.0,0.0,TA,328.0,Y,Norm,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,,,0,CBlock,1,Typ,21.739311360000002,1.0,TA,Unf,TA,Attchd,1941.0,62.43084288000001,0,GasA,TA,1Story,1213,1,TA,Lvl,Gtl,867.7143936000001,Inside,15.24,Reg,0,30,RL,0.0,None,,0,8,Edwards,10.498043520000001,6,4,N,0,,CompShg,Hip,Normal,103715.99232,WD,0,Pave,4,62.43084288000001,AllPub,0.0,1941,1950,2009
960,0,0,,0,1Fam,Gd,Av,648.0,0.0,GLQ,Unf,1.0,1.0,TA,0.0,Y,Norm,Norm,SBrkr,0,Gd,TA,VinylSd,VinylSd,,,0,CBlock,0,Typ,33.81670656,1.0,TA,Unf,TA,Attchd,1965.0,89.18691840000001,0,GasA,Ex,SLvl,1214,1,TA,Lvl,Gtl,951.8845478400001,CulDSac,,IR1,0,80,RL,0.0,None,,0,5,Sawyer,0.0,9,4,Y,0,,CompShg,Gable,Normal,133086.8928,WD,0,Pave,3,60.201169920000005,AllPub,8.17546752,1965,2001,2006
999,0,0,,3,1Fam,TA,Av,784.0,0.0,BLQ,Unf,1.0,0.0,TA,141.0,Y,Norm,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,,,0,CBlock,1,Typ,27.870912,1.0,TA,Unf,TA,Attchd,1962.0,92.81013696000001,0,GasA,TA,SFoyer,1215,1,TA,Lvl,Gtl,948.0755232,Inside,21.031200000000002,IR1,0,85,RL,0.0,None,,0,5,NAmes,6.689018880000001,5,5,Y,0,,CompShg,Gable,Normal,123449.56608,WD,0,Pave,6,85.93531200000001,AllPub,13.935456,1962,1962,2006
894,0,0,,3,1Fam,TA,No,180.0,374.0,Rec,LwQ,0.0,0.0,TA,340.0,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,MnPrv,,0,CBlock,1,Typ,35.674767360000004,1.0,TA,RFn,TA,Detchd,1966.0,83.05531776000001,0,GasA,TA,1Story,1216,1,TA,Lvl,Gtl,659.05416576,Inside,30.1752,IR1,0,20,RL,0.0,None,,0,5,Sawyer,0.0,5,5,Y,0,,CompShg,Gable,Normal,114730.08,WD,0,Pave,5,83.05531776000001,AllPub,0.0,1966,1966,2007
1318,584,0,,4,Duplex,,,0.0,0.0,,,0.0,0.0,,0.0,Y,RRAe,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,,,0,Slab,2,Typ,50.07473856,2.0,TA,Unf,TA,Attchd,1978.0,176.70158208,0,GasA,TA,1.5Fin,1217,2,TA,Lvl,Gtl,829.6241472,Inside,20.7264,Reg,0,90,RM,0.0,None,,0,4,Sawyer,0.0,5,6,Y,0,,CompShg,Gable,Normal,102798.15168,WD,0,Pave,8,0.0,AllPub,0.0,1978,1978,2010
1314,0,0,,3,1Fam,TA,Mn,936.0,0.0,GLQ,Unf,1.0,0.0,Gd,364.0,Y,Norm,Norm,SBrkr,0,TA,Gd,CemntBd,CmentBd,,,0,PConc,2,Typ,51.282478080000004,2.0,TA,RFn,TA,Attchd,2009.0,122.07459456000001,0,GasA,Ex,1Story,1218,1,Gd,Lvl,Gtl,802.6822656,Inside,21.945600000000002,Reg,0,20,FV,72.0,Stone,,0,9,Somerst,10.40514048,5,8,Y,0,,CompShg,Gable,Partial,210604.04189184,New,0,Pave,6,120.77395200000001,AllPub,12.5419104,2009,2009,2009
672,240,0,,2,1Fam,,,0.0,0.0,,,0.0,0.0,,0.0,N,Norm,Norm,SBrkr,0,TA,TA,AsbShng,AsbShng,,,0,Slab,1,Typ,0.0,0.0,,,,,,84.72757248,0,GasA,Gd,1.5Fin,1219,1,TA,Lvl,Gtl,579.7149696,Inside,15.8496,Reg,0,50,RM,0.0,None,,0,7,BrkSide,0.0,5,4,N,0,,CompShg,Gable,Normal,73886.17152,WD,0,Pave,3,0.0,AllPub,0.0,1947,1950,2006
672,546,0,,3,Twnhs,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,672.0,Y,Norm,Norm,SBrkr,0,TA,TA,CemntBd,CmentBd,,,0,CBlock,1,Typ,0.0,0.0,,,,,,113.15590272000001,1,GasA,TA,2Story,1220,1,TA,Lvl,Gtl,156.0771072,Inside,6.4008,Reg,0,160,RM,236.0,BrkFace,,0,4,BrDale,0.0,5,6,N,0,,CompShg,Gable,Abnorml,83982.41856,WD,0,Pave,7,62.43084288000001,AllPub,18.67351104,1971,1971,2006
912,0,0,,2,1Fam,TA,No,312.0,600.0,Rec,LwQ,0.0,0.0,TA,0.0,Y,Norm,Norm,SBrkr,0,TA,TA,Wd Sdng,Wd Sdng,,,0,CBlock,1,Typ,26.756075520000003,1.0,TA,Unf,TA,Attchd,1964.0,84.72757248,0,GasA,TA,1Story,1221,1,TA,Lvl,Gtl,724.643712,Inside,20.1168,IR1,0,20,RL,0.0,None,,0,11,NAmes,0.0,5,5,Y,0,,CompShg,Gable,Abnorml,105551.6736,WD,0,Pave,5,84.72757248,AllPub,0.0,1964,1964,2006
1211,0,0,,3,1Fam,TA,No,250.0,492.0,BLQ,LwQ,0.0,0.0,TA,210.0,Y,Feedr,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,,TA,1,CBlock,1,Typ,29.914778880000004,1.0,TA,Unf,TA,Attchd,1968.0,112.50558144000001,0,GasA,Ex,1Story,1222,1,TA,Lvl,Gtl,766.4500800000001,Inside,16.764,Reg,0,20,RL,0.0,None,,0,8,Sawyer,5.85289152,5,5,Y,0,,CompShg,Hip,Normal,122990.64576,WD,0,Pave,5,88.44369408,AllPub,0.0,1968,1968,2008
1168,678,0,,3,1Fam,TA,Mn,196.0,0.0,Rec,Unf,0.0,0.0,TA,844.0,Y,Artery,Norm,SBrkr,0,TA,TA,Wd Sdng,Wd Sdng,GdWo,Gd,1,CBlock,2,Typ,29.264457600000004,1.0,TA,Unf,TA,Attchd,1949.0,171.49901184,0,GasA,Ex,1.5Fin,1223,1,TA,Lvl,Gtl,975.11030784,Inside,23.7744,Reg,0,50,RL,320.0,BrkFace,,0,1,NAmes,0.0,6,6,Y,0,,CompShg,Gable,Normal,131251.21152,WD,0,Pave,7,96.61916160000001,AllPub,0.0,1949,1950,2007
2136,0,0,,4,1Fam,Fa,No,756.0,0.0,LwQ,Unf,0.0,0.0,TA,1380.0,N,Norm,Norm,FuseA,0,TA,TA,Wd Sdng,Wd Sdng,MnPrv,,0,CBlock,2,Mod,49.05280512,2.0,TA,Unf,TA,Detchd,1951.0,198.44089344000002,0,GasA,TA,1Story,1224,1,TA,Lvl,Gtl,992.2044672000001,Inside,27.127200000000002,Reg,0,20,RL,44.0,BrkFace,,0,10,NAmes,2.7870912000000003,3,5,Y,0,,CompShg,Hip,Normal,126570.224256,WD,0,Pave,7,198.44089344000002,AllPub,0.0,1951,1951,2006
788,702,0,,3,1Fam,TA,Av,724.0,0.0,GLQ,Unf,1.0,0.0,Gd,64.0,Y,RRAn,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,36.04637952,2.0,TA,Fin,TA,Attchd,2004.0,138.4255296,1,GasA,Ex,2Story,1225,1,Gd,Lvl,Gtl,1429.2203673600002,Inside,18.288,IR1,0,60,RL,0.0,None,,0,2,Gilbert,6.967728,5,7,Y,0,,CompShg,Gable,Normal,168882.67776,WD,0,Pave,8,73.20759552,AllPub,9.290304,2004,2005,2008
1138,0,0,,3,1Fam,TA,Av,507.0,0.0,GLQ,Unf,0.0,1.0,TA,81.0,Y,Norm,Norm,SBrkr,0,Gd,TA,VinylSd,VinylSd,MnWw,,0,CBlock,1,Typ,24.52640256,1.0,TA,RFn,TA,Attchd,1958.0,105.72365952000001,0,GasA,Ex,SLvl,1226,1,TA,Lvl,Gtl,973.8096652800001,Inside,19.812,Reg,0,80,RL,63.0,BrkFace,,0,6,NAmes,0.0,8,6,Y,0,,CompShg,Hip,Normal,133086.8928,WD,0,Pave,6,54.62698752,AllPub,20.81028096,1958,1958,2007
894,1039,0,,4,1Fam,TA,Mn,0.0,0.0,Unf,Unf,0.0,0.0,Gd,894.0,Y,Feedr,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,62.05923072,3.0,TA,Fin,TA,BuiltIn,2007.0,179.58157632,1,GasA,Ex,2Story,1227,1,Gd,Lvl,Gtl,1356.1985779200002,CulDSac,26.2128,IR1,0,60,RL,74.0,Stone,,0,1,Somerst,1.6722547200000002,5,6,Y,0,,CompShg,Gable,Normal,196417.89695999998,WD,0,Pave,9,83.05531776000001,AllPub,9.290304,2007,2007,2008
912,0,0,,2,1Fam,TA,No,595.0,0.0,ALQ,Unf,1.0,0.0,TA,317.0,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,,,0,CBlock,1,Typ,53.512151040000006,2.0,TA,Unf,TA,Detchd,1992.0,84.72757248,0,GasA,Ex,1Story,1228,1,Gd,Lvl,Gtl,824.23577088,Corner,21.945600000000002,Reg,0,20,RL,300.0,BrkFace,,0,12,NAmes,22.296729600000003,8,5,Y,0,,CompShg,Gable,Normal,134922.57408,WD,0,Pave,5,84.72757248,AllPub,0.0,1965,2008,2008
