superficieEtage1,superficieEtage2,superficieRallonge3Saisons,typeAlleeAcces,nbChambres,typeBatiment,conditionSousSol,expositionSousSol,superficieFinieSousSol1,superficieFinieSousSol2,qualiteSurfaceFinieSousSol1,qualiteSurfaceFinieSousSol2,nbSallesBainSs,nbDemiSallesBainSs,qualiteSousSol,superficieSousSolNonAmenagee,climatisation,proxRoute1,proxRoute2,systElectrique,superficiePorcheFerme,conditionExterieur,qualiteExterieur,materiauExterieur1,materiauExterieur2,cloture,qualiteCheminee,nbCheminees,fondation,nbSallesBain,fonctionnalites,superficieGarage,nbPlacesVoiture,conditionGarage,interieurGarage,qualiteGarage,typeGarage,anneeConstrGarage,superficieHabitableSaufSs,nbDemiSallesBain,chauffage,qualiteChauffage,styleBatiment,id,nbCuisines,qualiteCuisine,contourTerrain,penteTerrain,superficieTerrain,configTerrain,longTerrainRue,formeTerrain,superficieQualiteInferieure,typeClasseBatiment,zonage,superficiePlacageMaconnerie,typePlacageMaconnerie,elementsDivers,valeursElementsDivers,moisVente,quartier,superficiePorcheOuvert,conditionGlobale,qualiteGlobale,alleePavee,superficiePiscine,qualitePiscine,materiauToit,styleToit,conditionVente,prix,typeVente,superficieSolarium,typeRouteAcces,nbPieces,superficieTotaleSousSol,utilites,superficieTerrasseBois,anneeConstruction,anneeRenovation,anneeVente
819,784,0,No alley access,4,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,784.0,Y,Norm,Norm,SBrkr,0,TA,TA,Wd Sdng,Plywood,No Fence,Gd,1,BrkTil,1,Typ,599.0,2.0,TA,Unf,TA,Attchd,1980.0,1603.0,0,GasA,TA,2Story,2203,1,TA,HLS,Gtl,9650.0,Corner,69.02272727272727,IR1,0,70,RL,0.0,None,No Miscellaneous feature,0,6,Crawfor,217.0,3,6,Y,0,No Pool,CompShg,Hip,Normal,,WD,0,Pave,7,784.0,AllPub,0.0,1923,1950,2008
1265,673,0,Grvl,4,1Fam,TA,No,606.0,0.0,BLQ,Unf,0.0,0.0,TA,336.0,Y,Norm,Norm,SBrkr,0,TA,TA,WdShing,Wd Shng,No Fence,Gd,1,CBlock,2,Min2,240.0,1.0,TA,Unf,TA,Detchd,1937.0,1938.0,0,GasA,Ex,1.5Fin,2204,1,Gd,HLS,Mod,11700.0,Inside,69.02272727272727,IR1,0,50,RL,0.0,None,No Miscellaneous feature,0,7,Crawfor,40.0,6,5,Y,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,7,942.0000000000001,AllPub,0.0,1937,1995,2008
932,442,0,Grvl,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,884.0,Y,Feedr,Norm,FuseF,0,TA,TA,Wd Sdng,Wd Sdng,No Fence,No Fireplace,0,BrkTil,1,Typ,225.00000000000003,1.0,TA,Unf,TA,Detchd,1938.0,1374.0,0,GasA,TA,1.5Fin,2205,1,TA,HLS,Gtl,9260.0,Inside,69.02272727272727,IR1,0,50,RL,0.0,None,No Miscellaneous feature,0,3,Crawfor,0.0,4,5,Y,0,No Pool,CompShg,Gable,Normal,,WD,100,Pave,6,884.0,AllPub,64.0,1938,1950,2008
1091,0,0,No alley access,2,1Fam,TA,No,500.0,0.0,Rec,Unf,0.0,1.0,TA,591.0,N,Feedr,Norm,FuseA,0,Fa,TA,WdShing,Plywood,MnPrv,TA,1,PConc,1,Typ,344.0,1.0,TA,Fin,TA,Attchd,1951.0,1091.0,0,GasA,Fa,1Story,2206,1,TA,Lvl,Gtl,7801.0,Corner,79.0,IR1,0,20,RL,88.0,BrkFace,No Miscellaneous feature,0,5,Crawfor,105.0,5,6,Y,0,No Pool,CompShg,Hip,Normal,,WD,221,Pave,5,1091.0,AllPub,66.0,1951,1951,2008
983,890,0,No alley access,4,1Fam,Fa,No,210.0,0.0,LwQ,Unf,0.0,0.0,TA,398.0,Y,Norm,Norm,SBrkr,207,TA,TA,BrkFace,Stucco,No Fence,Gd,2,PConc,1,Typ,786.0,2.0,TA,Fin,Fa,Detchd,1935.0,1872.9999999999998,1,GasA,TA,2Story,2207,1,TA,HLS,Mod,9670.0,Inside,100.0,IR1,0,70,RL,40.0,Stone,No Miscellaneous feature,0,6,Crawfor,0.0,6,8,Y,0,No Pool,CompShg,Gable,Alloca,,WD,0,Pave,9,608.0,AllPub,0.0,1935,1950,2008
1218,943,0,No alley access,3,1Fam,Gd,No,435.0,0.0,GLQ,Unf,1.0,0.0,TA,397.0,Y,Norm,Norm,SBrkr,0,Gd,TA,VinylSd,VinylSd,No Fence,TA,2,CBlock,2,Typ,506.00000000000006,2.0,TA,Fin,TA,Attchd,1994.0,2161.0,1,GasA,Ex,1.5Fin,2208,1,Gd,Bnk,Gtl,12392.0,Inside,70.0,Reg,0,50,RL,0.0,None,No Miscellaneous feature,0,4,Crawfor,96.0,9,7,Y,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,8,832.0,AllPub,0.0,1950,2000,2008
1898,0,0,No alley access,3,1Fam,TA,No,1116.0,0.0,Rec,Unf,0.0,0.0,TA,782.0,Y,Norm,Norm,FuseA,224,TA,TA,BrkFace,MetalSd,MnPrv,TA,2,PConc,2,Typ,484.0,2.0,TA,Unf,TA,Attchd,1956.0,1898.0000000000002,1,GasA,Ex,1Story,2209,1,TA,Lvl,Gtl,26073.0,CulDSac,55.99999999999999,IR1,0,20,RL,0.0,None,No Miscellaneous feature,0,4,Crawfor,50.99999999999999,5,5,Y,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,7,1898.0000000000002,AllPub,0.0,1956,1956,2008
516,516,0,No alley access,2,Twnhs,TA,No,366.0,0.0,GLQ,Unf,0.0,0.0,Gd,150.0,Y,Norm,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,GdPrv,TA,1,CBlock,1,Typ,461.99999999999994,2.0,TA,Unf,TA,Detchd,1980.0,1032.0,0,GasA,TA,2Story,2210,1,TA,Lvl,Gtl,1879.0,CulDSac,24.0,Reg,0,160,RM,0.0,None,No Miscellaneous feature,0,12,Blueste,0.0,6,6,Y,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,5,516.0,AllPub,213.0,1980,1980,2008
919,0,0,No alley access,2,1Fam,TA,No,299.0,40.0,Rec,GLQ,1.0,0.0,TA,555.0,Y,Norm,Norm,SBrkr,116,Gd,TA,VinylSd,VinylSd,MnPrv,No Fireplace,0,BrkTil,1,Typ,195.0,1.0,TA,Unf,TA,Detchd,1926.0,919.0,0,GasA,TA,1Story,2211,1,TA,Lvl,Gtl,7000.0,Inside,50.0,Reg,0,30,RM,0.0,None,No Miscellaneous feature,0,7,IDOTRR,0.0,8,6,P,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,5,894.0,AllPub,0.0,1926,1998,2008
760,330,0,No alley access,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Fa,720.0,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,No Fence,No Fireplace,0,CBlock,1,Typ,240.0,1.0,TA,Unf,TA,Detchd,1940.0,1090.0,0,GasA,Gd,1.5Fin,2212,1,TA,Lvl,Gtl,6000.000000000001,Inside,60.0,Reg,0,50,RM,0.0,None,No Miscellaneous feature,0,7,IDOTRR,0.0,8,6,Y,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,5,720.0,AllPub,0.0,1940,2006,2008
780,420,0,No alley access,4,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,780.0,Y,Norm,Norm,FuseA,96,TA,TA,Wd Sdng,Wd Sdng,No Fence,No Fireplace,0,CBlock,1,Typ,0.0,0.0,No Garage,No Garage,No Garage,No Garage,0.0,1200.0,0,GasA,Gd,1.5Fin,2213,1,TA,Lvl,Gtl,8155.0,Inside,58.0,Reg,0,50,RM,0.0,None,No Miscellaneous feature,0,7,IDOTRR,0.0,7,5,Y,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,7,780.0,AllPub,0.0,1930,1950,2008
1092,564,0,No alley access,3,1Fam,TA,Mn,257.0,0.0,Rec,Unf,0.0,0.0,Gd,367.0,Y,Norm,Norm,SBrkr,0,TA,Fa,HdBoard,Plywood,MnPrv,Po,1,CBlock,1,Mod,288.0,1.0,TA,Unf,TA,Attchd,1967.0,1656.0,1,GasA,Ex,SLvl,2214,1,TA,Lvl,Gtl,6000.000000000001,Inside,75.0,Reg,0,80,RM,0.0,None,No Miscellaneous feature,0,7,IDOTRR,180.0,5,5,Y,0,No Pool,CompShg,Hip,Normal,,WD,100,Pave,7,624.0,AllPub,0.0,1967,1967,2008
912,0,0,No alley access,2,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,520.0,Y,Norm,Norm,FuseA,0,TA,TA,Wd Sdng,Wd Sdng,No Fence,No Fireplace,0,BrkTil,1,Typ,360.0,1.0,TA,RFn,TA,Detchd,1934.0,912.0,0,GasA,TA,1Story,2215,1,TA,Lvl,Gtl,7391.999999999999,Inside,60.0,Reg,0,30,RM,0.0,None,No Miscellaneous feature,0,5,IDOTRR,90.0,7,5,Y,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,5,520.0,AllPub,0.0,1930,1995,2008
1151,804,0,No alley access,4,1Fam,TA,No,330.0,0.0,ALQ,Unf,0.0,0.0,TA,821.0,Y,Norm,Norm,FuseA,0,TA,TA,WdShing,Wd Shng,No Fence,No Fireplace,0,CBlock,2,Typ,356.0,1.0,TA,Fin,TA,Attchd,1958.0,1955.0,0,GasA,Gd,1.5Fin,2216,1,TA,Lvl,Gtl,9000.0,Inside,75.0,Reg,0,50,RM,162.0,BrkFace,No Miscellaneous feature,0,1,IDOTRR,0.0,5,5,Y,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,7,1151.0,AllPub,0.0,1958,1958,2008
733,0,0,No alley access,2,1Fam,No Basement,No Basement,0.0,0.0,No Basement,No Basement,0.0,0.0,No Basement,0.0,N,Norm,Norm,FuseA,0,Po,Fa,AsbShng,VinylSd,No Fence,No Fireplace,0,Slab,1,Inconnu,487.0,2.0,Po,Unf,Fa,Attchd,1952.0,733.0,0,Wall,Po,1Story,2217,1,Fa,Low,Mod,14584.0,Inside,80.0,Reg,0,20,Zonage inconnu,0.0,None,No Miscellaneous feature,0,2,IDOTRR,0.0,5,1,N,0,No Pool,CompShg,Gable,Abnorml,,WD,0,Pave,4,0.0,AllPub,0.0,1952,1952,2008
825,536,0,No alley access,2,1Fam,Fa,No,0.0,0.0,Unf,Unf,0.0,0.0,No Basement,173.0,N,Feedr,Norm,SBrkr,0,TA,TA,Wd Sdng,Wd Sdng,No Fence,No Fireplace,0,Stone,1,Typ,185.0,1.0,TA,Unf,Fa,Detchd,1895.0,1361.0,0,GasA,Ex,2Story,2218,1,TA,Lvl,Gtl,5280.0,Corner,60.0,Reg,0,70,C (all),0.0,None,No Miscellaneous feature,0,7,IDOTRR,123.00000000000001,7,4,Y,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,6,173.0,AllPub,0.0,1895,1950,2008
671,378,0,No alley access,2,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,No Basement,356.0,N,Feedr,Norm,FuseA,0,TA,TA,Plywood,Plywood,No Fence,No Fireplace,0,PConc,1,Typ,195.0,1.0,Fa,Unf,Po,Detchd,1910.0,1049.0,0,GasA,TA,1.5Fin,2219,1,TA,Lvl,Gtl,5150.0,Corner,52.0,Reg,0,50,C (all),0.0,None,No Miscellaneous feature,0,5,IDOTRR,0.0,7,4,N,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,5,356.0,AllPub,0.0,1910,2000,2008
432,432,0,No alley access,3,1Fam,Fa,Mn,0.0,0.0,Unf,Unf,0.0,0.0,Fa,592.0,Y,Norm,Norm,SBrkr,160,TA,TA,MetalSd,MetalSd,No Fence,No Fireplace,0,Stone,1,Min2,216.0,1.0,Fa,Unf,Fa,Detchd,1920.0,864.0,1,GasA,Ex,2Story,2220,1,Fa,Bnk,Gtl,9000.0,Inside,60.0,Reg,0,70,C (all),0.0,None,No Miscellaneous feature,0,6,IDOTRR,30.0,6,4,N,0,No Pool,CompShg,Gable,Normal,,WD,0,Grvl,5,592.0,AllPub,0.0,1920,1950,2008
1648,0,153,No alley access,2,TwnhsE,TA,Gd,1476.0,0.0,GLQ,Unf,1.0,1.0,Ex,120.0,Y,Norm,Norm,SBrkr,0,TA,Ex,CemntBd,CmentBd,No Fence,Gd,1,PConc,2,Typ,525.0,2.0,TA,Fin,TA,Attchd,2007.0,1648.0,0,GasA,Ex,1Story,2221,1,Ex,HLS,Mod,3843.0,Inside,44.0,IR1,0,120,RM,186.0,Stone,No Miscellaneous feature,0,8,Crawfor,53.0,5,8,Y,0,No Pool,CompShg,Hip,Partial,,New,0,Pave,5,1596.0,AllPub,162.0,2007,2008,2008
1646,0,0,No alley access,2,TwnhsE,TA,Gd,1474.0,0.0,GLQ,Unf,1.0,1.0,Ex,120.0,Y,Norm,Norm,SBrkr,0,TA,Gd,CemntBd,CmentBd,No Fence,Gd,1,PConc,2,Typ,482.0,2.0,TA,Fin,TA,Attchd,2004.0,1645.9999999999998,0,GasA,Ex,1Story,2222,1,Ex,HLS,Mod,3811.0,Inside,44.0,IR1,0,120,RM,174.0,Stone,No Miscellaneous feature,0,7,Crawfor,53.0,5,7,Y,0,No Pool,CompShg,Hip,Normal,,WD,155,Pave,5,1594.0,AllPub,128.0,2004,2005,2008
2032,0,0,No alley access,3,1Fam,TA,Mn,700.0,0.0,GLQ,Unf,1.0,0.0,Ex,1140.0,Y,Norm,Norm,SBrkr,192,TA,Gd,MetalSd,MetalSd,No Fence,No Fireplace,0,PConc,3,Typ,786.0,3.0,TA,Fin,TA,Attchd,1996.0,2032.0,0,GasA,Ex,1Story,2223,1,Gd,Lvl,Gtl,23730.000000000004,Inside,69.02272727272727,IR2,0,20,RL,668.0,BrkFace,No Miscellaneous feature,0,9,Mitchel,46.00000000000001,5,7,Y,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,7,1840.0,AllPub,0.0,1996,1997,2008
910,910,0,No alley access,3,1Fam,TA,Mn,0.0,0.0,Unf,Unf,0.0,0.0,Gd,910.0,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,No Fence,TA,1,PConc,2,Typ,815.9999999999999,3.0,TA,Unf,TA,Attchd,1996.0,1819.9999999999998,1,GasA,Ex,2Story,2224,1,Gd,Lvl,Gtl,11050.0,Inside,69.02272727272727,Reg,0,60,RL,0.0,None,No Miscellaneous feature,0,9,Mitchel,32.0,5,7,Y,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,8,909.9999999999999,AllPub,318.0,1996,1997,2008
936,936,0,No alley access,4,Duplex,No Basement,No Basement,0.0,0.0,No Basement,No Basement,0.0,0.0,No Basement,0.0,Y,Norm,Norm,SBrkr,0,TA,TA,Plywood,Plywood,No Fence,No Fireplace,0,CBlock,2,Typ,484.0,2.0,TA,Unf,TA,Attchd,1976.0,1872.0,2,GasA,TA,2Story,2225,2,TA,Lvl,Gtl,10260.0,Inside,76.0,Reg,0,90,RL,0.0,None,No Miscellaneous feature,0,11,Mitchel,0.0,4,5,Y,0,No Pool,CompShg,Gable,Abnorml,,WD,0,Pave,8,0.0,AllPub,0.0,1976,1976,2008
1689,0,0,No alley access,3,1Fam,TA,No,1383.0,0.0,ALQ,Unf,1.0,0.0,Gd,297.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,No Fence,TA,1,PConc,2,Typ,432.0,2.0,TA,Unf,TA,Attchd,1991.0,1689.0,0,GasA,Gd,1Story,2226,1,TA,Lvl,Gtl,9990.0,Inside,74.0,Reg,0,20,RL,0.0,None,No Miscellaneous feature,0,7,Mitchel,120.0,5,4,Y,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,6,1680.0,AllPub,428.0,1991,1991,2008
1501,0,0,No alley access,2,TwnhsE,TA,Av,893.0,0.0,GLQ,Unf,1.0,0.0,Gd,384.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,No Fence,TA,1,CBlock,2,Typ,512.0,2.0,TA,Fin,TA,Attchd,1986.0,1501.0,0,GasA,Gd,1Story,2227,1,Gd,Lvl,Gtl,4084.0,Inside,42.0,IR1,0,120,RL,340.0,BrkFace,No Miscellaneous feature,0,7,Timber,0.0,6,7,Y,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,6,1277.0,AllPub,240.0,1986,1986,2008
1537,0,0,No alley access,3,1Fam,TA,Gd,1036.0,0.0,GLQ,Unf,1.0,0.0,Ex,482.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,No Fence,No Fireplace,0,PConc,2,Typ,787.9999999999999,3.0,TA,Fin,TA,Attchd,2007.0,1536.9999999999998,0,GasA,Ex,1Story,2228,1,Gd,HLS,Gtl,11563.0,Inside,74.0,IR1,0,20,RL,258.0,Stone,No Miscellaneous feature,0,4,Timber,26.0,5,8,Y,0,No Pool,CompShg,Hip,Normal,,WD,0,Pave,8,1518.0,AllPub,0.0,2006,2007,2008
920,860,0,No alley access,3,1Fam,TA,Av,770.0,0.0,GLQ,Unf,1.0,0.0,Gd,150.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,No Fence,Gd,1,PConc,2,Typ,612.0,2.0,TA,Fin,TA,Attchd,2007.0,1780.0,1,GasA,Ex,2Story,2229,1,Gd,HLS,Gtl,12852.000000000002,Corner,106.99999999999999,IR1,0,60,RL,0.0,None,No Miscellaneous feature,0,1,Timber,192.0,5,8,Y,0,No Pool,CompShg,Gable,Partial,,New,0,Pave,6,920.0,AllPub,0.0,2007,2007,2008
712,730,0,No alley access,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,352.0,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,No Fence,No Fireplace,0,PConc,2,Typ,400.0,2.0,TA,Fin,TA,BuiltIn,2007.0,1442.0,1,GasA,Gd,SLvl,2230,1,TA,Lvl,Gtl,9802.0,Inside,73.0,Reg,0,80,RL,0.0,None,No Miscellaneous feature,0,4,Timber,0.0,5,5,Y,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,6,351.99999999999994,AllPub,100.0,2006,2007,2008
796,816,0,No alley access,3,1Fam,TA,Av,0.0,0.0,Unf,Unf,0.0,0.0,Gd,796.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,No Fence,No Fireplace,0,PConc,2,Typ,666.0,3.0,TA,Fin,TA,Attchd,2008.0,1612.0000000000002,1,GasA,Ex,2Story,2231,1,Gd,HLS,Gtl,12018.0,Corner,81.0,IR1,0,60,RL,60.0,Stone,No Miscellaneous feature,0,10,Timber,64.0,5,7,Y,0,No Pool,CompShg,Gable,Partial,,New,0,Pave,6,796.0,AllPub,0.0,2008,2008,2008
1495,0,0,No alley access,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,1495.0,Y,Norm,Norm,SBrkr,192,TA,TA,Wd Sdng,Wd Sdng,No Fence,TA,1,CBlock,2,Typ,438.0,2.0,TA,Unf,TA,Attchd,1989.0,1494.9999999999998,0,GasA,Ex,1Story,2232,1,TA,Lvl,Gtl,12890.0,Inside,75.0,IR1,0,20,RL,128.0,BrkFace,No Miscellaneous feature,0,7,Timber,0.0,5,6,Y,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,8,1494.9999999999998,AllPub,251.99999999999997,1989,1989,2008
1256,0,0,No alley access,3,1Fam,Gd,Av,920.0,60.0,GLQ,Rec,0.0,0.0,Gd,276.0,Y,Norm,Norm,SBrkr,0,Gd,Gd,Plywood,HdBoard,No Fence,Fa,1,CBlock,2,Typ,578.0,2.0,TA,Unf,TA,Attchd,1986.0,1256.0,0,GasA,Ex,1Story,2233,1,Gd,Lvl,Gtl,18265.0,Corner,93.0,Reg,0,20,RL,228.0,BrkFace,No Miscellaneous feature,0,3,Timber,0.0,5,6,Y,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,6,1256.0,AllPub,282.0,1986,1986,2008
1440,0,0,No alley access,3,1Fam,TA,Av,1029.0,0.0,GLQ,Unf,1.0,0.0,Ex,403.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,No Fence,TA,1,PConc,2,Typ,467.0,2.0,TA,Fin,TA,Attchd,2003.0,1440.0,0,GasA,Ex,1Story,2234,1,Gd,Lvl,Gtl,11202.0,Inside,82.0,IR1,0,20,RL,206.0,BrkFace,No Miscellaneous feature,0,6,Timber,94.99999999999999,5,8,Y,0,No Pool,CompShg,Hip,Normal,,WD,0,Pave,7,1432.0,AllPub,185.0,2003,2003,2008
1675,0,0,No alley access,3,1Fam,TA,Mn,1223.0,0.0,GLQ,Unf,1.0,0.0,Ex,443.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,No Fence,No Fireplace,0,PConc,2,Typ,435.0,2.0,TA,RFn,TA,Attchd,1999.0,1675.0,0,GasA,Ex,1Story,2235,1,Gd,Lvl,Gtl,7915.0,Inside,69.02272727272727,IR1,0,20,RL,0.0,None,No Miscellaneous feature,0,12,Timber,52.0,5,6,Y,0,No Pool,CompShg,Hip,Normal,,WD,0,Pave,6,1666.0,AllPub,165.0,1999,2000,2008
1728,0,0,No alley access,3,1Fam,TA,Av,1011.0,0.0,GLQ,Unf,1.0,0.0,Gd,873.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,No Fence,Gd,1,PConc,2,Typ,520.0,2.0,TA,Fin,TA,Attchd,2007.0,1728.0,0,GasA,Ex,1Story,2236,1,Gd,HLS,Gtl,11449.0,Inside,79.0,IR1,0,20,RL,0.0,None,No Miscellaneous feature,0,1,Timber,276.0,5,8,Y,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,7,1884.0000000000002,AllPub,0.0,2007,2007,2008
1964,0,0,No alley access,3,1Fam,TA,Av,1571.0,0.0,GLQ,Unf,1.0,0.0,Ex,393.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,No Fence,Gd,1,PConc,2,Typ,892.0,3.0,TA,Fin,TA,Attchd,2005.0,1964.0,1,GasA,Ex,1Story,2237,1,Gd,Lvl,Gtl,11447.0,Inside,85.0,IR1,0,20,RL,674.0,BrkFace,No Miscellaneous feature,0,6,Timber,265.0,5,8,Y,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,7,1964.0,AllPub,0.0,2005,2006,2008
1344,0,0,No alley access,2,Duplex,Gd,Gd,1309.0,0.0,GLQ,Unf,2.0,0.0,Gd,35.0,Y,Norm,Norm,SBrkr,0,Gd,TA,VinylSd,VinylSd,No Fence,No Fireplace,0,PConc,2,Typ,784.0,4.0,TA,Fin,TA,Attchd,1997.0,1344.0,0,GasA,Ex,SFoyer,2238,2,TA,Lvl,Gtl,8940.0,Corner,97.0,IR1,0,90,RM,200.0,BrkFace,No Miscellaneous feature,0,11,Mitchel,0.0,5,7,Y,0,No Pool,CompShg,Gable,Alloca,,WD,0,Pave,8,1344.0,AllPub,0.0,1997,1998,2008
1092,0,0,No alley access,2,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,1092.0,Y,Feedr,Artery,SBrkr,0,TA,TA,VinylSd,VinylSd,No Fence,No Fireplace,0,PConc,1,Typ,0.0,0.0,No Garage,No Garage,No Garage,No Garage,0.0,1092.0,0,GasA,Ex,1Story,2239,1,TA,Lvl,Gtl,9278.0,FR2,77.0,Reg,0,20,RL,0.0,None,No Miscellaneous feature,0,2,Mitchel,52.0,5,5,Y,0,No Pool,CompShg,Gable,Abnorml,,WD,0,Pave,5,1092.0,AllPub,0.0,2007,2008,2008
1189,0,0,No alley access,2,TwnhsE,TA,No,864.0,0.0,GLQ,Unf,1.0,0.0,Ex,325.0,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,No Fence,No Fireplace,0,PConc,2,Typ,392.0,2.0,TA,RFn,TA,Attchd,1997.0,1189.0,0,GasA,Ex,1Story,2240,1,TA,Lvl,Gtl,4500.0,FR2,32.0,Reg,0,120,RM,197.0,BrkFace,No Miscellaneous feature,0,4,Mitchel,122.0,5,6,Y,0,No Pool,CompShg,Hip,Normal,,WD,0,Pave,4,1189.0,AllPub,0.0,1997,1997,2008
1200,0,0,No alley access,3,1Fam,TA,Av,865.0,247.0,ALQ,LwQ,1.0,0.0,Gd,88.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,No Fence,No Fireplace,0,CBlock,1,Typ,850.0,3.0,TA,Fin,TA,2Types,1964.0,1200.0,0,GasA,Gd,SFoyer,2241,1,TA,Lvl,Gtl,14137.0,Corner,150.0,Reg,0,85,RL,98.0,BrkFace,No Miscellaneous feature,0,11,Mitchel,118.99999999999999,5,4,Y,0,No Pool,CompShg,Gable,Normal,,ConLD,171,Pave,6,1200.0,AllPub,0.0,1964,1964,2008
1040,0,0,No alley access,3,TwnhsE,TA,No,769.0,0.0,GLQ,Unf,0.0,0.0,Gd,271.0,Y,Norm,Norm,SBrkr,0,TA,TA,CemntBd,CmentBd,No Fence,No Fireplace,0,PConc,1,Typ,499.00000000000006,2.0,TA,Unf,TA,Attchd,1975.0,1040.0,0,GasA,Gd,1Story,2242,1,TA,Lvl,Gtl,4224.0,Inside,69.02272727272727,Reg,0,120,RM,0.0,None,No Miscellaneous feature,0,6,MeadowV,100.0,6,5,Y,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,6,1040.0,AllPub,0.0,1975,1975,2008
925,550,0,No alley access,4,TwnhsE,TA,No,318.0,0.0,ALQ,Unf,0.0,0.0,Gd,232.0,Y,Norm,Norm,SBrkr,0,TA,TA,CemntBd,CmentBd,No Fence,TA,1,PConc,2,Typ,336.0,1.0,TA,Unf,TA,Attchd,1976.0,1475.0000000000002,0,GasA,TA,2Story,2243,1,TA,Lvl,Gtl,2665.0,Inside,41.0,Reg,0,160,RM,0.0,None,No Miscellaneous feature,0,5,MeadowV,26.0,7,5,Y,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,6,550.0,AllPub,92.00000000000001,1976,1976,2008
526,462,0,No alley access,2,Twnhs,TA,Av,501.0,0.0,GLQ,Unf,1.0,0.0,Gd,25.0,Y,Norm,Norm,SBrkr,0,Gd,TA,CemntBd,CmentBd,No Fence,No Fireplace,0,CBlock,1,Typ,297.0,1.0,TA,RFn,TA,BuiltIn,1973.0,988.0,0,GasA,Gd,SFoyer,2244,1,TA,Lvl,Gtl,1973.9999999999998,Inside,21.0,Reg,0,180,RM,0.0,None,No Miscellaneous feature,0,6,MeadowV,101.0,7,4,Y,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,5,526.0,AllPub,120.0,1973,2006,2008
526,462,120,No alley access,1,Twnhs,TA,Gd,437.0,0.0,GLQ,Unf,1.0,0.0,Gd,25.0,Y,Norm,Norm,SBrkr,0,TA,TA,CemntBd,CmentBd,GdWo,Po,1,CBlock,1,Typ,297.0,1.0,TA,RFn,TA,BuiltIn,1973.0,988.0,0,GasA,TA,SLvl,2245,1,TA,Lvl,Gtl,1596.0,Inside,21.0,Reg,0,180,RM,0.0,None,No Miscellaneous feature,0,7,MeadowV,101.0,6,4,Y,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,4,461.99999999999994,AllPub,0.0,1973,1973,2008
